# Comments about run
# date: 20150402
# mar related:
# Looked at mar promoter libraries in MG1655 delta marR, as well as
# in MG1655 delta marRAB strains. Growth of cells was in LB media
# at 30C.
# rel related:
# After overnight growth of sorted cells (rel , where only the downstream
region after the RNAP binding site should be mutated).
# The library was PCR amplified such that the RNAP
# region should be mainly wild-type. These cells were grown in M9 glucose.
# Post analysis note: The upstream region where RNAP binds turned out to have
# some non-negligible mutation rate. This is likely due to the amount of initial
# library I input into the PCR during construction (since this library was based
# on the other full mut1 library). It still looks like the data is good.
date,promoter,strain,region,bin,sequence,voltage,gain,media,condition,fluorescence,count,fraction
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,41274.923263,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,43142.1675136,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,45093.8843887,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,47133.8953616,1.0,2.08497959847e-06
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,49266.1947861,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,51494.9577175,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,53824.5480869,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,56259.5272464,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,58804.6629,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,61464.9384384,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,64245.5626974,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,67151.980156,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,70189.8815971,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,73365.2152501,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,76684.1984375,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,80153.3297483,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,83779.4017627,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,87569.5143514,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,91531.088578,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,95671.8812285,0.0,0.0
20150402,marR,MG1655deltamarRAB,na,na,wild-type,600,1H,LB,30C,100000.0,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.25892541179,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.31587818242,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.37540745047,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.43762977461,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.50266698652,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.57064642947,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.64170120761,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.71597044662,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.79359956613,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.87474056442,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1.95955231605,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.04820088294,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.14085983953,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.2377106126,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.33894283657,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.44475472473,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.55535345739,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.67095558756,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.79178746489,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2.91808567893,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.05009752234,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.18808147512,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.33230771067,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.48305862483,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.64062938881,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.80532852711,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3.97747852164,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4.15741644312,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4.3454946111,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4.54208128376,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4.747561379,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4.96233722807,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5.1868293634,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5.42147734193,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5.66674060582,2.0,5.85654967233e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5.92309938203,4.0,1.17130993447e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6.19105562259,22.0,6.44220463956e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6.47113398743,69.0,0.000202050963695
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6.76388287168,71.0,0.000207907513368
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7.06987547943,106.0,0.000310397132633
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7.38971094605,142.0,0.000415815026735
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7.72401551131,190.0,0.000556372218871
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8.07344374557,216.0,0.000632507364611
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8.43867983142,240.0,0.000702785960679
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8.82043890332,272.0,0.000796490755436
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,9.21946844785,361.0,0.00105710721585
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,9.63654976725,395.0,0.00115666856028
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,10.0724995093,430.0,0.00125915817955
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,10.5281712661,424.0,0.00124158853053
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,11.0044572459,563.0,0.00164861873276
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,11.5022900194,563.0,0.00164861873276
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,12.0226443462,588.0,0.00172182560366
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,12.5665390832,678.0,0.00198537033892
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,13.1350391795,753.0,0.00220499095163
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,13.7292577619,795.0,0.00232797849475
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,14.3503583139,833.0,0.00243925293852
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,14.9995569541,923.0,0.00270279767378
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,15.6781248173,1039.0,0.00304247755477
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,16.3873905436,1094.0,0.00320353267076
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,17.1287428795,1159.0,0.00339387053511
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,17.9036333973,1202.0,0.00351978635307
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,18.7135793375,1261.0,0.0036925545684
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,19.5601665789,1287.0,0.00376868971414
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,20.4450527446,1337.0,0.00391510345595
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,21.369970447,1522.0,0.00445683430064
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,22.3367306805,1595.0,0.00467059836368
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,23.3472263675,1579.0,0.0046237459663
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,24.4034360648,1760.0,0.00515376371165
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,25.5074278371,1842.0,0.00539388224821
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,26.6613633072,1962.0,0.00574527522855
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,27.8675018875,2146.0,0.00628407779841
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,29.1282052048,2185.0,0.00639828051702
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,30.4459417237,2352.0,0.00688730241466
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,31.8232915803,2379.0,0.00696636583523
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,33.2629516339,2610.0,0.00764279732239
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,34.7677407477,2776.0,0.00812889094519
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,36.3406053077,2897.0,0.00848321220036
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,37.9846249922,3065.0,0.00897516237284
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,39.7030188019,3183.0,0.00932069880351
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,41.499151362,3314.0,0.00970430280704
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,43.376539511,3387.0,0.00991806687008
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,45.3388591862,3681.0,0.0107789796719
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,47.3899526215,3858.0,0.0112972843179
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,49.53383587,4040.0,0.0118302303381
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,51.7747066682,4097.0,0.0119971420038
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,54.1169526546,4350.0,0.0127379955373
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,56.5651599611,4576.0,0.0133997856503
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,59.1241221922,4690.0,0.0137336089816
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,61.7988498114,4847.0,0.0141933481309
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,64.5945799517,4985.0,0.0145974500583
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,67.5167866695,5157.0,0.0151011133301
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,70.5711916631,5435.0,0.0159151737345
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,73.7637754761,5526.0,0.0161816467446
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,77.1007892068,5454.0,0.0159708109564
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,80.5887667481,5774.0,0.016907858904
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,84.2345375813,6031.0,0.0176604255369
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,88.0452401476,6174.0,0.0180791688385
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,92.0283358255,6292.0,0.0184247052691
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,96.1916235406,6283.0,0.0183983507956
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,100.543255035,6464.0,0.018928368541
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,105.09175083,6332.0,0.0185418362626
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,109.846016908,6581.0,0.0192709766968
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,114.81536215,6495.0,0.0190191450609
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,120.009516564,6625.0,0.0193998207896
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,125.438650336,6577.0,0.0192592635974
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,131.113393742,6606.0,0.0193441835677
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,137.044857965,6537.0,0.019142132604
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,143.244656847,6451.0,0.0188903009681
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,149.724929632,6197.0,0.0181465191597
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,156.498364734,6227.0,0.0182343674048
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,163.578224578,5998.0,0.0175637924673
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,170.978371573,6009.0,0.0175960034905
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,178.713295252,5690.0,0.0166618838178
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,186.798140642,5548.0,0.016246068791
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,195.248737919,5427.0,0.0158917475359
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,204.081633404,5197.0,0.0152182443235
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,213.314121958,4944.0,0.01447739079
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,222.964280852,4861.0,0.0142343439786
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,233.051005153,4654.0,0.0136281910875
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,243.594044729,4388.0,0.0128492699811
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,254.614042916,4246.0,0.0124334549543
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,266.132576935,4041.0,0.0118331586129
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,278.172200147,3778.0,0.011063022331
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,290.756486206,3585.0,0.0104978652876
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,303.91007522,3424.0,0.010026413039
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,317.658721996,3237.0,0.00947882564466
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,332.029346467,3138.0,0.00918892643588
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,347.050086404,2975.0,0.00871161763758
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,362.750352504,2829.0,0.00828408951151
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,379.160885985,2678.0,0.00784192001124
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,396.313818769,2532.0,0.00741439188516
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,414.242736403,2466.0,0.00722112574598
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,432.982743815,2214.0,0.00648320048726
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,452.570534054,2265.0,0.00663254250391
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,473.044460131,2007.0,0.00587704759618
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,494.444610116,1900.0,0.00556372218871
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,516.812885633,1841.0,0.00539095397338
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,540.193083899,1767.0,0.0051742616355
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,564.630983485,1585.0,0.00464131561532
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,590.174433946,1564.0,0.00457982184376
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,616.873449511,1431.0,0.00419036129055
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,644.780307014,1383.0,0.00404980409841
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,673.94964825,1260.0,0.00368962629357
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,704.438586966,1176.0,0.00344365120733
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,736.306820689,1071.0,0.00313618234953
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,769.616747611,998.0,0.00292241828649
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,804.433588771,862.0,0.00252417290877
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,840.825515754,809.0,0.00236897434246
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,878.863784173,720.0,0.00210835788204
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,918.622873187,610.0,0.00178624765006
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,960.180631332,560.0,0.00163983390825
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1003.61842895,496.0,0.00145242431874
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1049.02131751,441.0,0.00129136920275
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1096.47819614,363.0,0.00106296376553
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1146.0819857,368.0,0.00107760513971
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1197.92981071,271.0,0.0007935624806
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1252.12318952,257.0,0.000752566632894
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1308.76823309,219.0,0.00064129218912
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1367.97585276,183.0,0.000535874295018
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1429.86197742,185.0,0.00054173084469
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1494.54778045,134.0,0.000392388828046
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1562.15991706,123.0,0.000360177804848
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1632.83077222,113.0,0.000330895056486
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1706.69871989,101.0,0.000295755758452
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1783.90839396,83.0,0.000243046811402
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1864.61097143,62.0,0.000181553039842
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,1948.96446844,70.0,0.000204979238531
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2037.13404964,41.0,0.000120059268283
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2129.29235161,49.0,0.000143485466972
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2225.61982086,43.0,0.000125915817955
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2326.30506715,28.0,8.19916954126e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2431.54523281,28.0,8.19916954126e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2541.54637872,33.0,9.66330695934e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2656.52388777,26.0,7.61351457402e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2776.70288664,23.0,6.73503212317e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,2902.31868652,23.0,6.73503212317e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3033.61724391,17.0,4.97806722148e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3170.85564218,13.0,3.80675728701e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3314.30259493,16.0,4.68523973786e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3464.23897218,11.0,3.22110231978e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3620.95835025,9.0,2.63544735255e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3784.76758662,10.0,2.92827483616e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,3955.98742078,7.0,2.04979238531e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4134.95310219,7.0,2.04979238531e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4322.01504673,9.0,2.63544735255e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4517.53952283,4.0,1.17130993447e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4721.90936859,6.0,1.7569649017e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,4935.52474139,4.0,1.17130993447e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5158.80390144,4.0,1.17130993447e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5392.18403067,2.0,5.85654967233e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5636.12208878,3.0,8.78482450849e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,5891.09570796,3.0,8.78482450849e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6157.60412811,5.0,1.46413741808e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6436.16917431,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,6727.3362786,6.0,1.7569649017e-05
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7031.67554795,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7349.78288046,3.0,8.78482450849e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,7682.28113223,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8029.82133683,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8393.08398008,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,8772.78033243,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,9169.65384163,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,9584.48158842,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,10018.075808,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,10471.2854805,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,10944.9979932,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,11440.140878,2.0,5.85654967233e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,11957.6836278,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,12498.6395942,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,13064.0679725,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,13655.0758747,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,14272.8204979,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,14918.5113897,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,15593.412817,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,16298.8462407,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,17036.1929037,1.0,2.92827483616e-06
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,17806.8965353,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,18612.4661778,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,19454.4791414,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,20334.5840926,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,21254.5042822,0.0,0.0
20150402,marR,MG1655deltamarRAB,mut1,na,library,600,1H,LB,30C,22216.0409196,0.0,0.0
